관리기관명,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
경상남도 거제시청,아주1로2길 86(눈높이아주러닝센터 앞),방범,2,200,70도,30일,2017-06-01,055-639-3683,34.86791566,128.6831808,2025-11-04
경상남도 거제시청,덕호리 136-1(구거제대교 아래),방범,5,200,70도,30일,2017-06-01,055-639-3683,34.883296,128.47811,2025-11-04
경상남도 거제시청,옥포동1300(옥포도서관 입구 삼거리),방범,3,200,70도,30일,2017-06-01,055-639-3683,34.8975,128.687,2025-11-04
경상남도 거제시청,능포로16길 66(동편방파제 입구 삼거리),방범,2,200,70도,30일,2017-06-01,055-639-3683,34.88770428,128.7414152,2025-11-04
경상남도 거제시청,장평로1길 22(흙으로도예공방 사거리),방범,5,200,70도,30일,2017-06-01,055-639-3683,34.88945,128.614928,2025-11-04
경상남도 거제시청,아주동 1694-11(아주 제1어린이공원),도시공원,3,200,70도,30일,2015-10-01,055-639-3683,34.8656,128.6897,2025-11-04
경상남도 거제시청,아주동 1679-6(아주 제2어린이공원),도시공원,3,200,70도,30일,2015-10-01,055-639-3683,34.8673,128.6847,2025-11-04
경상남도 거제시청,아주동 1672(아주 제3어린이공원),도시공원,7,200,70도,30일,2015-10-01,055-639-3683,34.86830412,128.6793936,2025-11-04
경상남도 거제시청,아주동 1660-1(아주 제4어린이공원),도시공원,4,200,70도,30일,2015-10-01,055-639-3683,34.8754,128.6904,2025-11-04
경상남도 거제시청,일운면 소동리 250-1(소동 제2어린이공원),도시공원,2,200,70도,30일,2015-10-01,055-639-3683,34.8386,128.6971,2025-11-04
경상남도 거제시청,고현동 1035-1(신현 제9어린이공원),도시공원,2,200,70도,30일,2015-10-01,055-639-3683,34.8775,128.6262,2025-11-04
경상남도 거제시청,장평동 151(신현 제14어린이공원),도시공원,3,200,70도,30일,2015-10-01,055-639-3683,34.888,128.6048,2025-11-04
경상남도 거제시청,장평동 147(장평동 경관녹지),도시공원,3,200,70도,30일,2015-10-01,055-639-3683,34.88658138,128.6051851,2025-11-04
경상남도 거제시청,옥포동 1285(옥포 제1근린 공원),도시공원,2,200,70도,30일,2013-11-01,055-639-3683,34.9,128.6868,2025-11-04
경상남도 거제시청,상동동 482-9(신현 제10어린이 공원),도시공원,5,200,70도,30일,2013-11-01,055-639-3683,34.8749,128.6298,2025-11-04
경상남도 거제시청,장평동 141-1(장평동 덕산아내1차아파트),주정차단속,3,200,70도,30일,2019-04-01,055-639-3683,34.88698215,128.6083065,2025-11-04
경상남도 거제시청,장평동 13-1(장평동 대한아파트),주정차단속,4,200,70도,30일,2017-06-01,055-639-3683,34.8929,128.6133,2025-11-04
경상남도 거제시청,고현동 979-2(고현버스터미널),주정차단속,4,200,70도,30일,2017-06-01,055-639-3683,34.8907,128.6247,2025-11-04
경상남도 거제시청,사등면 사등리 887,초등학교,4,200,70도,30일,2015-07-01,055-639-3683,34.9015,128.5509,2025-11-04
경상남도 거제시청,장평동 145(장평쌈지공원),도시공원,3,200,70도,30일,2016-12-01,055-639-3683,34.8862,128.6074,2025-11-04
경상남도 거제시청,옥포동 536-39(옥포 제8어린이 공원),도시공원,3,200,70도,30일,2013-11-01,055-639-3683,34.8929,128.69,2025-11-04
경상남도 거제시청,옥포동 541-11(옥포 제9어린이 공원),도시공원,2,200,70도,30일,2013-11-01,055-639-3683,34.893,128.6932,2025-11-04
경상남도 거제시청,아주동 1665번지(태진빌 앞),방범,2,200,70도,30일,2016-12-01,055-639-3683,34.87486479,128.6898681,2025-11-04
경상남도 거제시청,아주동 1665 (세븐일레븐 골목),방범,3,200,70도,30일,2016-12-01,055-639-3683,34.874998,128.689556,2025-11-04
경상남도 거제시청,일운면 지세포리 746-10(일운초후문-바닷가쪽),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.82896496,128.7065886,2025-11-04
경상남도 거제시청,고현동 산97(신촌삼거리 공원),도시공원,3,200,70도,30일,2016-12-01,055-639-3683,34.88837834,128.6152285,2025-11-04
경상남도 거제시청,거제면 서정리 서정배수펌프장,재난관리,4,200,70도,30일,2024-06-01,055-639-3683,34.85038141,128.5826199,2025-11-04
경상남도 거제시청,양정동 1015-1(수양어린이집 입구),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.88810246,128.6460403,2025-11-04
경상남도 거제시청,사등면 창호리 산58-1(숲이있는어린이집 뒤),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.933,128.5237,2025-11-04
경상남도 거제시청,장승포동 521-47(애광원 입구),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.86680309,128.7225941,2025-11-04
경상남도 거제시청,장평동 635-4(양지초등학교 삼거리),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.891413,128.603931,2025-11-04
경상남도 거제시청,옥포동 1840(옥포유치원-롯데마트사거리),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.8898,128.6904,2025-11-04
경상남도 거제시청,하청면 연구리 426-7(칠천초등학교앞 삼거리),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.982503,128.625122,2025-11-04
경상남도 거제시청,연초면 송정리 541(송정초등학교 후문),어린이보호구역,2,200,70도,30일,2016-12-01,055-639-3683,34.91756163,128.6735478,2025-11-04
경상남도 거제시청,덕포동 108-15(덕포어린이집 입구),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.9136,128.7117,2025-11-04
경상남도 거제시청,능포동 633-72(옥수어린이집 후문),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.8763,128.7292,2025-11-04
경상남도 거제시청,장승포동 587-3(마전초등학교-민원센터안내판앞),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.860353,128.722228,2025-11-04
경상남도 거제시청,아주동 295-9,초등학교,3,200,70도,30일,2015-07-01,055-639-3683,34.8608,128.6855,2025-11-04
경상남도 거제시청,연초면 송정리 266-3(아주판넬 인근),쓰레기투기감시,1,200,70도,30일,2014-05-01,055-639-3683,34.9106,128.6816,2025-11-04
경상남도 거제시청,연초면 죽토리 1114-9(연초면 관암마을 입구),방범,1,200,70도,30일,2014-05-01,055-639-3683,34.91420428,128.654478,2025-11-04
경상남도 거제시청,고현동 1061도(중곡동 덕산2차 아파트 앞 사거리),방범,2,200,70도,30일,2014-05-01,055-639-3683,34.89620565,128.6355562,2025-11-04
경상남도 거제시청,능포동 391도(능포동 능수탕 인근),방범,3,200,70도,30일,2014-05-01,055-639-3683,34.88028447,128.7346916,2025-11-04
경상남도 거제시청,사등면 사등리 422-1도(사등리 성내마을 입구),방범,2,200,70도,30일,2014-05-01,055-639-3683,34.904,128.5525,2025-11-04
경상남도 거제시청,장평동 59-6(디큐브 백화점 앞 횡단보도 인근),방범,2,200,70도,30일,2014-05-01,055-639-3683,34.8904,128.6165,2025-11-04
경상남도 거제시청,상동동 369(독봉산웰빙공원-공연장앞),도시공원,2,200,70도,30일,2016-12-01,055-639-3683,34.87707282,128.6350274,2025-11-04
경상남도 거제시청,상동동 927-10(상동3소공원),도시공원,3,200,70도,30일,2016-12-01,055-639-3683,34.8602,128.6312,2025-11-04
경상남도 거제시청,거제면 서상리 243-1(거제근린공원),도시공원,3,200,70도,30일,2016-12-01,055-639-3683,34.85320149,128.5923596,2025-11-04
경상남도 거제시청,문동동 137-2(세종유치원 입구),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.8554,128.6505,2025-11-04
경상남도 거제시청,수월동 산90(이솝유치원앞),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.89426837,128.6615707,2025-11-04
경상남도 거제시청,아주동 1248-6(장흥사유치원뒤),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.86533468,128.6845226,2025-11-04
경상남도 거제시청,장승포동 565-12(성균관유치원앞),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.8612,128.7227,2025-11-04
경상남도 거제시청,장평동 697(새들유치원),어린이보호구역,7,200,70도,30일,2016-12-01,055-639-3683,34.88804926,128.6063652,2025-11-04
경상남도 거제시청,수월동 131-5(미래숲유치원 입구삼거리),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.8924,128.6541,2025-11-04
경상남도 거제시청,연초면 오비리 681-3(오비초등학교 입구삼거리),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.920669,128.622655,2025-11-04
경상남도 거제시청,고현동 755-49(성미유치원-고현성당앞),방범,3,200,70도,30일,2016-12-01,055-639-3683,34.88497529,128.6219221,2025-11-04
경상남도 거제시청,장승포동 540-14(마전어린이집 후문),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.86202658,128.7234243,2025-11-04
경상남도 거제시청,고현동 505-18(동그라미유치원 입구),어린이보호구역,3,200,70도,30일,2016-12-01,055-639-3683,34.877909,128.621617,2025-11-04
경상남도 거제시청,상동동 369(독봉산웰빙공원-아델하임옆),도시공원,2,200,70도,30일,2016-12-01,055-639-3683,34.87586463,128.6355158,2025-11-04
경상남도 거제시청,사등면 사곡리 832-24(두동소공원),도시공원,3,200,70도,30일,2016-12-01,055-639-3683,34.8932,128.569,2025-11-04
경상남도 거제시청,거제면 동상리 675도(거제면 동상 사거리),방범,2,200,70도,30일,2014-05-01,055-639-3683,34.84704639,128.5942498,2025-11-04
경상남도 거제시청,일운면 지세포리 948-4(지세포 중학교 앞 사거리),방범,3,200,70도,30일,2023-05-01,055-639-3683,34.82885051,128.7028181,2025-11-04
경상남도 거제시청,일운면 와현리 425-1도(와현 마을회관 앞),방범,1,200,70도,30일,2014-05-01,055-639-3683,34.8138,128.7061,2025-11-04
경상남도 거제시청,고현동 755-41도 (고현성당 고현시장 사이),방범,4,200,70도,30일,2014-05-01,055-639-3683,34.88535821,128.6228696,2025-11-04
경상남도 거제시청,남부면 탑포리 산 70-1도(탑포 삼거리),방범,2,200,70도,30일,2014-05-01,055-639-3683,34.76874269,128.6019543,2025-11-04
경상남도 거제시청,장승포동 706(신 대구탕 앞 사거리),방범,2,200,70도,30일,2014-05-01,055-639-3683,34.8681,128.7273,2025-11-04
경상남도 거제시청,능포동 470-4도(능포동 테니스장 앞),방범,2,200,70도,30일,2014-05-01,055-639-3683,34.8823,128.7381,2025-11-04
경상남도 거제시청,연초면 오비리 1148-3도(GS오비 주유소 맞은편),방범,3,200,70도,30일,2014-05-01,055-639-3683,34.91286391,128.6193937,2025-11-04
경상남도 거제시청,하청면 하청리 673-13도(하청 삼거리),방범,2,200,70도,30일,2014-05-01,055-639-3683,34.9533,128.6552,2025-11-04
경상남도 거제시청,옥포2동 산216-33도(옥포고등학교 앞),방범,2,200,70도,30일,2014-05-01,055-639-3683,34.9046,128.6856,2025-11-04
경상남도 거제시청,연초면 연사리 234-5도(연사 삼거리 인근마을),방범,1,200,70도,30일,2014-05-01,055-639-3683,34.9094,128.6455,2025-11-04
경상남도 거제시청,문동동 318-6도(상문 고등학교 후문 인근),방범,2,200,70도,30일,2014-08-01,055-639-3683,34.86234581,128.6477238,2025-11-04
경상남도 거제시청,문동동 284-1도(상문 고등학교 정문 인근),방범,3,200,70도,30일,2014-08-01,055-639-3683,34.86229353,128.6460835,2025-11-04
경상남도 거제시청,양정동 818,초등학교,4,200,70도,30일,2011-09-01,055-639-3683,34.8874,128.6417,2025-11-04
경상남도 거제시청,능포동 561-13(영신맨션앞사거리),쓰레기투기감시,1,200,70도,30일,2014-05-01,055-639-3683,34.8844,128.7359,2025-11-04
경상남도 거제시청,장승포동 690,쓰레기투기감시,1,200,70도,30일,2014-05-01,055-639-3683,34.86220958,128.7255544,2025-11-04
경상남도 거제시청,사등면 사곡리 832-21(두동근린공원),도시공원,3,200,70도,30일,2016-12-01,055-639-3683,34.8931,128.5672,2025-11-04
경상남도 거제시청,능포동 120-4(양지암조각공원 입구),도시공원,4,200,70도,30일,2016-12-01,055-639-3683,34.87717552,128.7373844,2025-11-04
경상남도 거제시청,상동동 930(상동1소공원),도시공원,4,200,70도,30일,2016-12-01,055-639-3683,34.8623,128.6327,2025-11-04
경상남도 거제시청,상동동 927-5(상동4소공원),도시공원,3,200,70도,30일,2016-12-01,055-639-3683,34.8613,128.6307,2025-11-04
경상남도 거제시청,일운면 와현리 360(매미공원-와현해수욕장 내),도시공원,3,200,70도,30일,2016-12-01,055-639-3683,34.8135,128.7078,2025-11-04
경상남도 거제시청,거제면 동상리 364(반곡서원),문화재관리,5,200,70도,30일,2014-06-01,055-639-3683,34.85217702,128.5958689,2025-11-04
경상남도 거제시청,거제면 서정리 626(거제향교),문화재관리,6,200,70도,30일,2014-06-01,055-639-3683,34.8525522,128.5897715,2025-11-04
경상남도 거제시청,장목면 장목리 219-18(장목진객사),문화재관리,2,200,70도,30일,2014-06-01,055-639-3683,34.985,128.6789,2025-11-04
경상남도 거제시청,장승포동(마전동) 613,초등학교,3,200,70도,30일,2013-06-01,055-639-3683,34.8595,128.7205,2025-11-04
경상남도 거제시청,고현동 598-1(계룡유치원),어린이보호구역,2,200,70도,30일,2015-10-01,055-639-3683,34.88416816,128.6200993,2025-11-04
경상남도 거제시청,장평 655-2(한마음유치원),어린이보호구역,2,200,70도,30일,2015-10-01,055-639-3683,34.8903,128.601,2025-11-04
경상남도 거제시청,장평동 348(장평초등학교),어린이보호구역,2,200,70도,30일,2015-10-01,055-639-3683,34.89279139,128.6075454,2025-11-04
경상남도 거제시청,옥포동 302-3(옥포유치원),어린이보호구역,3,200,70도,30일,2016-04-01,055-639-3683,34.88940993,128.689543,2025-11-04
경상남도 거제시청,상동동 71-9(상동초등학교),어린이보호구역,2,200,70도,30일,2016-04-01,055-639-3683,34.86293984,128.6355611,2025-11-04
경상남도 거제시청,고현동 164(계룡초등학교(정문)),어린이보호구역,4,200,70도,30일,2016-04-01,055-639-3683,34.880869,128.625904,2025-11-04
경상남도 거제시청,고현동 164(계룡초등학교),어린이보호구역,2,200,70도,30일,2016-04-01,055-639-3683,34.881433,128.625078,2025-11-04
경상남도 거제시청,고현동 996(중곡초등학교),어린이보호구역,3,200,70도,30일,2016-04-01,055-639-3683,34.8944559,128.6302355,2025-11-04
경상남도 거제시청,장평1로 53(CU편의점),방범,1,200,70도,30일,2013-12-01,055-639-3683,34.8945,128.6145,2025-11-04
경상남도 거제시청,장평3로 5길 5(장평주공1차 뒷편),방범,1,200,70도,30일,2013-12-01,055-639-3683,34.891,128.6088,2025-11-04
경상남도 거제시청,장평동 112-8(덕산아내1차 앞),방범,1,200,70도,30일,2013-12-01,055-639-3683,34.8868,128.6091,2025-11-04
경상남도 거제시청,장평동 85(영지식당앞),방범,8,200,70도,30일,2014-12-01,055-639-3683,34.88974556,128.6106949,2025-11-04
경상남도 거제시청,옥포동 1294-8(옥포 제1어린이 공원),도시공원,1,200,70도,30일,2013-11-01,055-639-3683,34.89672936,128.6886965,2025-11-04
경상남도 거제시청,옥포동 517-3(옥포 제7어린이 공원),도시공원,1,200,70도,30일,2013-11-01,055-639-3683,34.8951,128.6879,2025-11-04
경상남도 거제시청,옥포동 552-8(옥포 제10어린이 공원),도시공원,1,200,70도,30일,2019-08-01,055-639-3683,34.8888,128.6927,2025-11-04
경상남도 거제시청,사등면 덕호리 16-2도(오량초 후문 인근 마을),방범,2,200,70도,30일,2014-05-01,055-639-3683,34.88644,128.480655,2025-11-04
경상남도 거제시청,장승포동 675(무학빌라 인근),방범,1,200,70도,30일,2014-09-01,055-639-3683,34.86145003,128.7241135,2025-11-04
경상남도 거제시청,수양동 1092-10도(수월 자이 아파트 후문 인근),방범,2,200,70도,30일,2014-05-01,055-639-3683,34.89126475,128.6430466,2025-11-04
경상남도 거제시청,아주동 1708(아주대동다숲1단지 입구사거리),방범,4,200,70도,30일,2015-07-01,055-639-3683,34.8688,128.682,2025-11-04
경상남도 거제시청,사등면 지석리 1065-2(사등초등학교 인근),어린이보호구역,2,200,70도,30일,2015-01-01,055-639-3683,34.90983133,128.5161032,2025-11-04
경상남도 거제시청,옥포동 539-1(옥포초등학교 정문 인근),어린이보호구역,2,200,70도,30일,2015-01-01,055-639-3683,34.89163319,128.6897766,2025-11-04
경상남도 거제시청,거제면 옥산리 393-1(옥산마을사거리),방범,5,200,70도,30일,2015-07-01,055-639-3683,34.8722554,128.5741538,2025-11-04
경상남도 거제시청,거제면 732-1(서정어린이공원),도시공원,2,200,70도,30일,2015-07-01,055-639-3683,34.84903451,128.5878593,2025-11-04
경상남도 거제시청,고현동 127-1(신현맨션 앞 사거리),방범,2,200,70도,30일,2015-07-01,055-639-3683,34.8835,128.6232,2025-11-04
경상남도 거제시청,남부면 292-2(도장포유람선터미널),방범,2,200,70도,30일,2015-07-01,055-639-3683,34.7417574,128.662186,2025-11-04
경상남도 거제시청,남부면 갈곶리 90-2(해금강주차장입구),방범,2,200,70도,30일,2015-07-01,055-639-3683,34.73845866,128.6738895,2025-11-04
경상남도 거제시청,동부면 363-4(동부보건지소앞),방범,2,200,70도,30일,2015-07-01,055-639-3683,34.82224848,128.6072872,2025-11-04
경상남도 거제시청,둔덕면 102-1(산방산비원 입구),방범,2,200,70도,30일,2015-07-01,055-639-3683,34.8586992,128.526918,2025-11-04
경상남도 거제시청,아주동 1194-6(해와루아파트입구사거리),방범,3,200,70도,30일,2015-07-01,055-639-3683,34.86471348,128.6869101,2025-11-04
경상남도 거제시청,연초면 725-4(연초중학교입구),방범,3,200,70도,30일,2015-07-01,055-639-3683,34.9138,128.6593,2025-11-04
경상남도 거제시청,연초면 564-1(한내마을입구),방범,3,200,70도,30일,2015-07-01,055-639-3683,34.9327,128.6006,2025-11-04
경상남도 거제시청,옥포2동 888-4(석천아트타운입구),방범,3,200,70도,30일,2015-07-01,055-639-3683,34.89856663,128.6945115,2025-11-04
경상남도 거제시청,고현동 1000(신현 제3어린이 공원),도시공원,2,200,70도,30일,2013-11-01,055-639-3683,34.8943,128.6278,2025-11-04
경상남도 거제시청,고현동 1064(덕산2차 아파트 앞 공원),도시공원,2,200,70도,30일,2013-11-01,055-639-3683,34.8966,128.6367,2025-11-04
경상남도 거제시청,고현동 968-1(신현 제1어린이 공원),도시공원,1,200,70도,30일,2013-11-01,055-639-3683,34.88941339,128.6196261,2025-11-04
경상남도 거제시청,연초면 오비5길 21(오비초등학교 정문 앞),어린이보호구역,3,200,70도,30일,2014-11-01,055-639-3683,34.9221,128.6222,2025-11-04
경상남도 거제시청,하청면 칠천로 372(칠천초등학교 정문 옆),어린이보호구역,2,200,70도,30일,2014-11-01,055-639-3683,34.9843,128.6245,2025-11-04
경상남도 거제시청,장목면 거제북로 1220(장목초 정문 앞),어린이보호구역,3,200,70도,30일,2014-11-01,055-639-3683,34.9917343,128.6818322,2025-11-04
경상남도 거제시청,거제면 외간옥산 1길 10(외간초등학교 입구),어린이보호구역,1,200,70도,30일,2014-11-01,055-639-3683,34.85889491,128.5760814,2025-11-04
경상남도 거제시청,동부면 율포4길 1(동부초 율포분교 정문 앞),어린이보호구역,2,200,70도,30일,2014-11-01,055-639-3683,34.7786,128.5948,2025-11-04
경상남도 거제시청,동부면 동부로 27(동부초 정문 앞),어린이보호구역,2,200,70도,30일,2014-11-01,055-639-3683,34.8208,128.6094,2025-11-04
경상남도 거제시청,장목면 외포5길 7(외포초등학교 정문 앞),어린이보호구역,3,200,70도,30일,2014-11-01,055-639-3683,34.9428,128.7168,2025-11-04
경상남도 거제시청,연초면 거제대로 4280(연초초등학교 정문 앞),어린이보호구역,2,200,70도,30일,2014-11-01,055-639-3683,34.9117,128.652,2025-11-04
경상남도 거제시청,사등면 거제남서로 5405(오량초등학교 정문 앞),어린이보호구역,1,200,70도,30일,2014-11-01,055-639-3683,34.88624638,128.4831222,2025-11-04
경상남도 거제시청,장승포동 313(장승포초등학교(후문)),어린이보호구역,3,200,70도,30일,2016-04-01,055-639-3683,34.87017818,128.7291149,2025-11-04
경상남도 거제시청,장승포동 320-5(장승포초등학교(정문)),어린이보호구역,3,200,70도,30일,2016-04-01,055-639-3683,34.86869939,128.7292745,2025-11-04
경상남도 거제시청,능포동 440(능포초등학교 정문 앞),어린이보호구역,2,200,70도,30일,2019-08-01,055-639-3683,34.88073831,128.7358705,2025-11-04
경상남도 거제시청,능포동 763-9(능포초등학교),어린이보호구역,3,200,70도,30일,2016-04-01,055-639-3683,34.88166304,128.7365649,2025-11-04
경상남도 거제시청,아주동 463-15(아주동 신협 앞),주정차단속,4,200,70도,30일,2021-05-01,055-639-3683,34.8677,128.6929,2025-11-04
경상남도 거제시청,둔덕면 681-1(하둔삼거리),방범,2,200,70도,30일,2015-07-01,055-639-3683,34.8357,128.504,2025-11-04
경상남도 거제시청,사등면 산58-23(언양고개(정상아래300m)),방범,2,200,70도,30일,2015-07-01,055-639-3683,34.88337644,128.5401036,2025-11-04
경상남도 거제시청,사등면 1070-4(계도체험마을앞),방범,2,200,70도,30일,2015-07-01,055-639-3683,34.97440185,128.517771,2025-11-04
경상남도 거제시청,상문동 684-15(변전소앞),방범,2,200,70도,30일,2015-07-01,055-639-3683,34.871363,128.631507,2025-11-04
경상남도 거제시청,사등면 483-1(성내마을 기사식당옆),쓰레기투기감시,2,200,70도,30일,2015-07-01,055-639-3683,34.90305042,128.5540033,2025-11-04
경상남도 거제시청,사등면 거제남서로 5405(오량초등학교 후문 앞),어린이보호구역,1,200,70도,30일,2014-11-01,055-639-3683,34.88672135,128.4817695,2025-11-04
경상남도 거제시청,사등면 성포로 21(사등초등학교 정문 앞),어린이보호구역,2,200,70도,30일,2014-11-01,055-639-3683,34.912901,128.516603,2025-11-04
경상남도 거제시청,거제면 외간옥산 1길 10(외간초등학교 정문 앞),어린이보호구역,2,200,70도,30일,2014-11-01,055-639-3683,34.85943812,128.5753951,2025-11-04
경상남도 거제시청,수양동 990-9(삼성디지털프라자앞),방범,3,200,70도,30일,2015-07-01,055-639-3683,34.89191919,128.6393005,2025-11-04
경상남도 거제시청,장승포동(마전동) 550-28(윤계공원),도시공원,2,200,70도,30일,2015-07-01,055-639-3683,34.86010631,128.7273578,2025-11-04
경상남도 거제시청,수양동 1187(주작골 입구),방범,2,200,70도,30일,2015-07-01,055-639-3683,34.89432394,128.6604551,2025-11-04
경상남도 거제시청,고현동 867-18(신현초등학교 롯데인벤스 정문 인근),어린이보호구역,2,200,70도,30일,2015-01-01,055-639-3683,34.888477,128.61959,2025-11-04
경상남도 거제시청,옥포동 919(국산초등학교 정문 앞),어린이보호구역,2,200,70도,30일,2015-01-01,055-639-3683,34.8969,128.6926,2025-11-04
경상남도 거제시청,옥포동 506(국산초등학교 주차장 입구 앞),어린이보호구역,3,200,70도,30일,2015-01-01,055-639-3683,34.89638879,128.6932017,2025-11-04
경상남도 거제시청,장평동 653(양지초등학교 후문 앞),어린이보호구역,1,200,70도,30일,2015-01-01,055-639-3683,34.89067031,128.6018004,2025-11-04
경상남도 거제시청,"장평동 7-7(윤기사 오토바이, 장평초교앞)",방범,2,200,70도,30일,2018-11-01,055-639-3683,34.892593,128.606683,2025-11-04
경상남도 거제시청,"동부면 율포리 626-1, 동부초교 율포분교 후문",방범,2,200,70도,30일,2019-10-01,055-639-3683,34.77825848,128.5937973,2025-11-04
경상남도 거제시청,"남부면 탑포리 391-9, 탑포마을회관 앞",방범,3,200,70도,30일,2019-10-01,055-639-3683,34.763066,128.597992,2025-11-04
경상남도 거제시청,"상동동 77-13, SK뷰-힐스테이트 굴다리",방범,2,200,70도,30일,2019-10-01,055-639-3683,34.864407,128.637486,2025-11-04
경상남도 거제시청,"옥포동 1980, 옥포항 수변공원",방범,2,200,70도,30일,2019-10-01,055-639-3683,34.88952044,128.6960383,2025-11-04
경상남도 거제시청,"장목면 관포리 110-1, 두모몽돌 해수욕장",방범,3,200,70도,30일,2019-10-01,055-639-3683,34.98031301,128.6947638,2025-11-04
경상남도 거제시청,"아주동 713-5, 아주어린이집 앞 사거리",방범,4,200,70도,30일,2019-10-01,055-639-3683,34.874695,128.690589,2025-11-04
경상남도 거제시청,"장평동 1207, 대명오토바이 사거리",방범,4,200,70도,30일,2019-10-01,055-639-3683,34.894051,128.61428,2025-11-04
경상남도 거제시청,"망치리 647-2, 양화마을 버스정류장 앞",방범,2,200,70도,30일,2019-10-01,055-639-3683,34.79564185,128.6628624,2025-11-04
경상남도 거제시청,능포동 564-25(능포항 수변공원),방범,9,200,70도,30일,2018-11-01,055-639-3683,34.88709387,128.734617,2025-11-04
경상남도 거제시청,"고현동 978-8, 홍콩반점 고현터미널점 주변",주정차단속,4,200,70도,30일,2019-12-01,055-639-3683,34.890008,128.623965,2025-11-04
경상남도 거제시청,"고현동 977-1, 고현공영주차장뒤 주변",주정차단속,2,200,70도,30일,2019-12-01,055-639-3683,34.890932,128.622581,2025-11-04
경상남도 거제시청,"고현동 977-1, 고현공영주차장앞 주변",주정차단속,2,200,70도,30일,2019-12-01,055-639-3683,34.8904057,128.6226622,2025-11-04
경상남도 거제시청,거제면 서정리 849-1도(거제면방면),차번인식,1,200,70도,30일,2013-06-01,055-639-3683,34.858184,128.584889,2025-11-04
경상남도 거제시청,거제면 서정리 849-1도(고현방면),차번인식,1,200,70도,30일,2013-06-01,055-639-3683,34.858246,128.585061,2025-11-04
경상남도 거제시청,장평동 산83-10도(장진주유소 앞 통영방면),차번인식,2,200,70도,30일,2013-06-01,055-639-3683,34.889315,128.599248,2025-11-04
경상남도 거제시청,연초면 송정리 303-1(송정IC진출구 부산->옥포),차번인식,1,200,70도,30일,2012-08-01,055-639-3683,34.91383907,128.6761808,2025-11-04
경상남도 거제시청,연초면 송정리 산253-1(송정IC진입 옥포->부산),차번인식,1,200,70도,30일,2012-08-01,055-639-3683,34.9103,128.681007,2025-11-04
경상남도 거제시청,연초면 송정리 660(송정IC진출구 부산->시청),차번인식,1,200,70도,30일,2012-08-01,055-639-3683,34.913817,128.677501,2025-11-04
경상남도 거제시청,연초면 송정리 660(송정IC진입구 시청->부산),차번인식,1,200,70도,30일,2012-08-01,055-639-3683,34.911907,128.679612,2025-11-04
경상남도 거제시청,둔덕면 술역리 45-1(숭덕초등학교 앞),차번인식,2,200,70도,30일,2012-08-01,055-639-3683,34.836087,128.495018,2025-11-04
경상남도 거제시청,아주동 754(SK서문주유소 앞 옥포-장승포방향),차번인식,2,200,70도,30일,2012-09-01,055-639-3683,34.877248,128.693608,2025-11-04
경상남도 거제시청,아주동 754(장승포-옥포방향),차번인식,2,200,70도,30일,2012-01-01,055-639-3683,34.877206,128.693763,2025-11-04
경상남도 거제시청,일운면 옥림리 산91-1,차번인식,2,200,70도,30일,2012-01-01,055-639-3683,34.852779,128.717878,2025-11-04
경상남도 거제시청,"남부면 저구리 산 43-36(주유소, 저구사거리)",차번인식,2,200,70도,30일,2010-05-01,055-639-3683,34.72995428,128.6138722,2025-11-04
경상남도 거제시청,"문동동 601(삼룡초등학교 정문 앞, 차번)",차번인식,1,200,70도,30일,2010-05-01,055-639-3683,34.86108399,128.644032,2025-11-04
경상남도 거제시청,사등면 창호리 2030(가조연륙교),차번인식,2,200,70도,30일,2010-05-01,055-639-3683,34.9294,128.527244,2025-11-04
경상남도 거제시청,사등면 사등리 321-1(사곡삼거리 고현방향),차번인식,1,200,70도,30일,2010-02-01,055-639-3683,34.902147,128.556694,2025-11-04
경상남도 거제시청,사등면 사등리 321-1(사곡삼거리 통영방향),차번인식,1,200,70도,30일,2010-02-01,055-639-3683,34.902301,128.556846,2025-11-04
경상남도 거제시청,거제면 서정리 875-2(굿뉴스요양병원),차번인식,2,200,70도,30일,2012-02-01,055-639-3683,34.8571393,128.581856,2025-11-04
경상남도 거제시청,아양동 91-1(대우동문 옥포방향),차번인식,1,200,70도,30일,2012-02-01,055-639-3683,34.865257,128.713427,2025-11-04
