rental_id,late_return,bike_age_months,distance_km,humidity_pct,ride_duration_min,temperature_c,wind_speed_mps,humidity_range_error,temperature_c_outlier,distance_km_outlier,ride_duration_min_outlier,avg_speed_kmh,speed_outlier,bad_weather,old_bike,station_zone_공원,station_zone_대학가,station_zone_도심,station_zone_주거,member_type_미상,member_type_연회원,member_type_월회원,member_type_일일권,weather_맑음,weather_미상,weather_비,weather_흐림
R0247,1,1.9106522183782446,0.4176950604713748,-1.1541667563583295,0.26846001678183673,-1.0992473511187766,0.6292228174472115,0,0,0,0,0.022037237800356633,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
R0248,0,0.7076755791165568,-0.4140238544567358,0.14876350231469423,-0.28100557908243967,-1.6075471521604812,-0.8100224123024049,0,0,0,0,-0.20892155187948366,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
R0249,0,-0.3102277310279483,0.4821381725239159,2.1554154515009567,0.6992410439394297,-0.39070823451518777,0.7011850789346928,0,0,0,0,-0.11063766022784502,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
R0250,0,3.4837755158742976,-0.21465297654418625,1.0893816034957544,-0.3205671019846676,-1.6537562249824544,0.7011850789346928,0,0,0,0,-0.006656370028122145,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
R0251,0,0.4300655854407826,-0.5106885225355476,2.47592236005154,-0.5271661660296355,0.5180701976502843,0.1974492485223268,0,0,0,0,-0.13188867616452443,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
R0252,0,0.4300655854407826,-0.5207577587937572,0.3229520395704461,-0.29419275338318235,0.410249027732347,-1.4576827656897329,0,0,0,0,-0.2942396577586507,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
R0253,0,-0.032617737352174214,0.31096115613435327,-1.495576289379603,0.13219254900749625,0.8877427802260699,-1.5296450271772133,0,0,0,0,0.039246367223389034,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
R0254,0,1.262895566468105,-0.44020386872808065,1.2008622673394362,-0.2106739828118123,-1.2994866666806602,1.060996386372097,0,0,0,0,-0.26345210395526447,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
R0255,0,-1.0505210474966793,0.39554274070331363,-0.8894001797295863,0.4970377046613758,0.6104883432942309,0.9170718633971352,0,0,0,0,-0.08067968575484769,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
R0256,0,-1.4206677057310448,0.34922425391554973,-0.2762565285893399,0.22889849387960887,-1.4073078365985976,0.2694115100098077,0,0,0,0,0.008199581521381989,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
R0257,0,-1.6057410348482275,-0.5630485510782374,0.079088087412394,-0.5051875421950645,0.8723397559520787,1.9245435242218674,0,0,0,0,-0.2183903609704063,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
R0258,0,3.021092193081341,0.0008286793814985154,-0.09510044984335789,0.03988232890229774,-0.005632627665411396,0.3413737714972886,0,0,0,0,-0.08512396929002874,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
R0259,0,0.2449922563235999,0.40762582421316507,-0.19264603070657885,0.24648139294726565,-1.00682920547483,-0.5221733663524817,0,0,0,0,0.028018166348354797,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
R0260,0,-0.032617737352174214,-0.27305454684180175,-1.9136287787934076,-0.28540130384935386,-0.5293354529811076,-0.5941356278399625,0,0,0,0,-0.08588184329149023,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
R0261,0,0.7076755791165568,-0.5308269950519667,-0.5340555637278529,-0.496396092661236,-1.6845622735304364,-0.01843753594011562,0,0,0,0,-0.18542298700715476,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
R0262,0,-0.21769106646935696,-0.619436274124211,-1.1123615074169488,-0.619476386134834,0.8569367316780874,1.4927699552969818,0,0,0,0,-0.19544773480072264,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
R0263,0,-0.5878377247037224,-0.48652235551584466,-0.31806177753072046,-0.5799148632326061,0.4564581005543203,-0.23432432040255835,0,0,0,0,-0.036346506165153086,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
R0264,0,-0.032617737352174214,-0.571103940084805,-1.8300182809106464,-0.43046022115752286,-1.6383532007084636,1.564732216784463,0,0,0,0,-0.2768366088751034,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
R0265,0,-0.4027643955865397,-0.5348546895552506,2.385344320678549,-0.38210724872146656,-1.6999652978044275,3.6516377999214074,0,0,0,0,-0.265637843045286,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
R0266,1,-0.032617737352174214,1.5353802851326368,0.6434589481210302,1.3366211351419903,0.8261306831301054,-1.6735695501521752,0,0,1,1,0.029396327571585074,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
R0267,0,-0.49530106014513103,0.2888088363662922,0.5528809087480394,0.022299429834640956,0.918548828774052,-1.313758242714771,0,0,0,0,0.09445097741815185,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
R0268,0,0.8002122436751481,0.09749334746031048,0.2532766246681454,-0.021657817834501162,-2.454713487229989,1.4208076938095013,0,0,0,0,0.006886624335508376,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
R0269,0,0.7076755791165568,0.5506089790797412,1.869746250401523,0.9761717042550249,-0.8527989627349194,1.9245435242218674,0,0,0,1,-0.1568517094016479,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
R0270,0,0.3375289208821913,-0.2408329908155312,-0.30412669455026015,-0.47441746882666497,-0.11345379758334867,-1.7455318116396559,0,0,0,0,0.13828604422008292,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
R0271,0,0.15245559176500853,-0.3254145753844916,-0.004522410470367105,-0.6458507347363193,-0.7911868656389555,-0.23432432040255835,0,0,0,0,0.35844818660561145,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
R0272,0,1.1703589019095135,0.27068421110151497,-0.9033352627100467,0.031090879368469347,-0.036438676213393396,0.8451096019096547,0,0,0,0,0.07789337161666414,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
R0273,0,0.05991892720641715,-0.3012484083647886,-0.06723028388243768,-0.23704833141329762,0.9339518530480426,2.2843548316592717,0,0,0,0,-0.14086978319843482,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
R0274,0,-0.032617737352174214,-0.08979444694238765,0.11392579486354387,-0.17111245990958446,-0.036438676213393396,-2.177305380564541,0,0,0,0,-0.02157691267131973,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
R0275,1,0.4300655854407826,0.6069967021257145,0.44836778639458824,0.5717650256989173,-0.7757838413649641,-0.8819846737898859,0,0,0,0,-0.02390835229023744,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
R0276,0,-0.4027643955865397,0.5928997713642213,0.18360120976584463,0.44428900745840516,1.0879820957879531,0.3413737714972886,0,0,0,0,0.020344169074093896,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
R0277,0,-1.1430577120552707,0.3230442396442047,1.0893816034957544,0.2992300901502363,0.5642792704722576,-1.0978714582523283,0,0,0,0,-0.03653163754279511,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
R0278,0,1.077822237350922,-0.09583598869731336,-0.8684975552588963,-0.17111245990958446,0.8107276588561146,0.9170718633971352,0,0,0,0,-0.026017550362747575,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
R0279,0,1.077822237350922,0.1498533760030002,1.186927184358976,0.3607702368870352,-1.3302927152286423,0.4852982944722501,0,0,0,0,-0.1384603204968372,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
R0280,0,1.8181155538196532,-0.2931930193582209,-0.19264603070657885,-0.06561506550364328,0.348636930636383,-1.7455318116396559,0,0,0,0,-0.2187298399202257,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
R0281,0,1.540505560143879,-0.1925006567761252,-0.7291467254542948,-0.38650297348838075,-0.43691730733716105,-1.1698337197398092,0,0,0,0,0.07969155576825472,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
R0282,0,-0.4027643955865397,0.6090105493773564,-1.2308097127508604,0.4091232093230916,-0.29829008887124175,-0.37824884337751985,0,0,0,0,0.04254064926988741,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
R0283,0,0.9852855727923309,-0.45228695223793214,-0.757016891415215,-0.7997011015783168,-0.48312638015913434,0.4133360329847692,0,0,0,0,0.7445233459636322,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
R0284,1,0.15245559176500853,0.48415201977555794,-1.6836999096158154,0.4223103836238341,-1.284083642406669,-0.8819846737898859,0,0,0,0,-0.01628712482573162,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
R0285,0,0.4300655854407826,1.2212201138764984,-2.1087199405198493,0.9190272822851402,-0.2212749675012865,0.1974492485223268,0,0,1,1,0.06594750799984771,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
R0286,0,0.15245559176500853,-0.3475668951525526,1.3889858875756484,-0.13594666177427073,-0.8527989627349194,0.05352472554736497,0,0,0,0,-0.22658635275890576,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
R0287,0,-0.21769106646935696,-0.198542198531051,1.5213691758900192,-0.2897970286162681,-1.545935055064517,1.34884543232202,0,0,0,0,-0.018522206488681504,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
R0288,0,-0.12515440191076557,-0.1461821699883612,0.8803553587888521,-0.01286636830067277,0.7799216103081321,-1.0978714582523283,0,0,0,0,-0.14828310813339451,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
R0289,0,1.540505560143879,0.8164368162964738,1.5422718003607092,1.0245246766910812,-0.8527989627349194,0.4133360329847692,0,0,0,1,-0.08831632125008923,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
R0290,0,-0.7729110538209052,-0.24284683806717308,0.09302317039285385,-0.24144405618021172,0.5950853190202395,0.3413737714972886,0,0,0,0,-0.09121738948291858,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
R0291,0,0.05991892720641715,-0.1159744612137325,1.2984078482026566,-0.06121934073672916,-2.5317286085999444,0.3413737714972886,0,1,0,0,-0.10580029931639166,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
R0292,0,0.4300655854407826,-0.16229294800149652,-0.17871094772611898,-0.33815000105232446,-1.5921441278864903,1.2049209093470588,0,0,0,0,0.05766515170356641,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
R0293,0,1.6330422247024703,-0.4764531192576351,0.6852641970624103,-0.5315618907965498,-0.15966287040532195,-0.01843753594011562,0,0,0,0,-0.08206246135717371,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
R0294,0,0.3375289208821913,-0.21868067104747008,-0.4504450658450918,-0.1535295608419275,-0.39070823451518777,-0.45021110486500077,0,0,0,0,-0.1262625842054062,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
R0295,0,1.262895566468105,-0.33951150614598496,0.35082220553136684,-0.32935855151849597,1.6270879453776401,-1.4576827656897329,0,0,0,0,-0.11295003417781724,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
R0296,0,0.6151389145579653,-0.3415253533976269,-0.3947047339232514,-0.32935855151849597,-0.5909475500770716,-0.6660978893274434,0,0,0,0,-0.11479029844633697,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
R0297,0,-0.49530106014513103,-0.05555904366447504,0.239341541687686,0.07065240227069719,0.19460668789647242,-1.3857205042022518,0,0,0,0,-0.1316452711818579,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
R0298,0,-0.9579843829380879,1.4447571588087509,-0.06723028388243768,1.6531133183598135,0.10218854225252588,1.7806190012469054,0,0,1,1,-0.0648020849019575,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
R0299,0,-0.032617737352174214,0.09346565295702655,-1.2656474202020107,0.00032080600006989703,1.0725790715139625,0.6292228174472115,0,0,0,0,-0.008805930730651411,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
R0300,0,-0.032617737352174214,-0.5751316345880889,0.7479720704744813,-0.6854122576385472,0.08678551797853461,-1.0259091967648475,0,0,0,0,-0.01901415659069478,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
R0301,0,-0.49530106014513103,-0.573117787336447,2.4410846526003893,-0.535957615563464,-1.7769804191743828,2.0684680471968284,0,0,0,0,-0.20653020529778687,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
R0302,0,2.373335541171201,-0.15222371174328692,-1.0984264244364885,-0.030449267368329553,2.0121635522274164,-1.0259091967648475,0,0,0,0,-0.14399597396710248,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
R0303,0,-0.12515440191076557,0.41366736596809084,-1.4398359574577626,-0.1623210103757559,-0.4215142830631698,-0.5941356278399625,0,0,0,0,0.33844898188100303,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
R0304,0,0.3375289208821913,0.2988780726245019,-0.44347752435486165,0.24208566818035154,-2.285280220216088,-0.5221733663524817,0,0,0,0,-0.02268440984136403,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
R0305,0,0.7076755791165568,-0.5046469807806219,-0.4992178562767025,-0.28100557908243967,1.3344304841718102,-0.01843753594011562,0,0,0,0,-0.2860043193533257,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
R0306,0,0.4300655854407826,-0.4261069379665873,-0.018457493450826958,-0.47441746882666497,0.9031458045000607,-0.5941356278399625,0,0,0,0,-0.0796012451726438,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
R0307,0,-0.032617737352174214,-0.3838161456821071,1.2844727652221972,-0.12275948747352806,-0.2212749675012865,0.05352472554736497,0,0,0,0,-0.257226752829758,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
R0308,0,-0.8654477183794965,-0.21465297654418625,-0.49225031478647235,-0.1447381113080991,0.2716218092664277,-0.09039979742759652,0,0,0,0,-0.12821454200511712,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
R0309,0,-0.5878377247037224,-0.432148479721513,-0.7988221403565956,-0.42606449639060867,0.8261306831301054,-1.0978714582523283,0,0,0,0,-0.13012583401733402,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
R0310,0,0.2449922563235999,-0.3737469094238975,0.023347755490553096,-0.23265260664638335,-0.40611125878917903,-1.0259091967648475,0,0,0,0,-0.20115281805957091,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
R0311,1,0.522602249999374,-0.7181147894546648,0.6155887821601095,-0.8040968263452308,0.04057644515656188,0.1974492485223268,0,0,0,0,-0.12104719695930369,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
R0312,1,1.262895566468105,0.6573428834167624,2.4619872770710796,0.6992410439394297,-1.1146503753927675,1.060996386372097,0,0,0,0,-0.048608229019836996,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
R0313,1,-1.235594376613862,0.8124091217931897,0.7619071534549416,0.8267170621799417,-0.2058719432272952,1.6366944782719437,0,0,0,1,-0.03536341801015668,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
R0314,0,0.8927489082337394,-0.4140238544567358,0.3438546640411371,-0.43046022115752286,-0.05184170048738467,-0.30628658189003927,0,0,0,0,-0.10688452314877656,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
R0315,1,-1.698277699406819,1.5071864236096504,1.5562068833411695,1.6135517954575853,-1.515129006516535,0.6292228174472115,0,0,1,1,-0.0425708427288724,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
R0316,0,-1.1430577120552707,-0.6093670378660014,-0.2762565285893399,-0.42606449639060867,0.5950853190202395,0.7011850789346928,0,0,0,0,-0.3203448961855876,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
R0317,0,-0.21769106646935696,-0.07368366892925232,1.159057018398055,-0.1623210103757559,-0.4523203316111523,1.1329586478595777,0,0,0,0,-0.015910722642114353,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
R0318,1,-1.0505210474966793,1.416563297285764,-0.17871094772611898,1.2574980893375343,0.7029064889381769,-1.4576827656897329,0,0,1,1,0.019520069552163222,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
R0319,0,-0.4027643955865397,0.4760966307689903,-0.7988221403565956,0.3651659616539495,0.379442979184365,-0.5221733663524817,0,0,0,0,0.004273596939780956,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
R0320,0,0.05991892720641715,-0.48853620276748655,-0.06723028388243768,-0.3161713772177534,0.918548828774052,-0.5221733663524817,0,0,0,0,-0.25578379064834916,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
R0321,0,0.15245559176500853,-0.571103940084805,-1.5025438308698333,-0.6854122576385472,-0.02103565193940267,0.557260555959731,0,0,0,0,-0.010884033852160215,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
R0322,0,0.9852855727923309,0.22436572431375104,-0.917270345690507,0.1805455214435525,0.6104883432942309,-0.23432432040255835,0,0,0,0,-0.03108615702064003,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
R0323,0,-0.9579843829380879,-0.5227716060453992,1.2217648918101263,-0.39089869825529494,-1.6999652978044275,2.21239257017179,0,0,0,0,-0.24869012395429668,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
R0324,0,-0.8654477183794965,-0.5006192862773381,-0.44347752435486165,-0.34254572581923864,-1.9618167104622757,0.2694115100098077,0,0,0,0,-0.25347007542643507,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
R0325,0,0.9852855727923309,-0.023337487638204472,-0.7082441009836048,-0.05242789120290061,-1.9310106619142933,-0.8819846737898859,0,0,0,0,-0.05095667673403684,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
R0326,0,0.9852855727923309,-0.23277760180896354,0.6922317385526409,0.04867377843612613,1.4730577026377296,-0.01843753594011562,0,0,0,0,-0.22440398808149464,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
R0327,0,-1.0505210474966793,-0.5992978016077919,1.4029209705561076,-0.5183747164958071,-0.6371566228990448,2.2843548316592717,0,0,0,0,-0.2546328565274636,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
R0328,0,1.540505560143879,0.4217227549746585,-0.09510044984335789,0.09702675087218252,-0.23667799177527724,-0.30628658189003927,0,0,0,0,0.12074099407599255,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
R0329,0,1.4479688955852876,-0.2509022270737407,-1.3353228351043116,-0.3205671019846676,-0.17506589467931322,0.05352472554736497,0,0,0,0,-0.039339463437031194,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
R0330,0,1.077822237350922,0.4640135472591387,1.7094927961262314,0.44428900745840516,-0.6987687199950089,0.12548698703484587,0,0,0,0,-0.033455161640159624,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
R0331,0,-0.12515440191076557,0.18610262653255458,-0.2762565285893399,-0.01286636830067277,-0.7141717442690002,-0.8100224123024049,0,0,0,0,0.05598622567228684,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
R0332,0,1.8181155538196532,-0.6838793861767523,-0.5897958956496933,-0.6985994319392898,0.7953246345821233,0.3413737714972886,0,0,0,0,-0.2223307416379541,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
R0333,0,0.7076755791165568,-0.6838793861767523,-0.06723028388243768,-0.6985994319392898,0.918548828774052,-1.6016072886646944,0,0,0,0,-0.2223307416379541,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
R0334,0,0.4300655854407826,-0.6939486224349618,-1.0078483850634978,-0.7073908814731182,0.11759156652651716,-0.8100224123024049,0,0,0,0,-0.23262657499509526,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
R0335,0,-0.49530106014513103,-0.4039546181985262,-1.3074526691433908,-0.3733157991876381,-0.17506589467931322,0.3413737714972886,0,0,0,0,-0.14196753452780828,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
R0336,1,0.15245559176500853,-0.4603423412444998,0.538945825767579,-0.14913383607501338,1.5654758482816762,-0.30628658189003927,0,0,0,0,-0.30161120066901714,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
R0337,0,-1.975887693082593,-0.13208523922686785,-0.45741260733532196,-0.19748680851106962,1.257415362801855,0.9890341248846158,0,0,0,0,-0.034749141329038453,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
R0338,0,0.8927489082337394,0.08541026395045889,2.47592236005154,0.04867377843612613,-1.2070685210367138,1.9245435242218674,0,0,0,0,-0.04050339126498371,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
R0339,0,1.262895566468105,0.020967151897917584,1.5213691758900192,0.07065240227069719,-1.853995540544338,1.7806190012469054,0,0,0,0,-0.0883413119929269,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
R0340,0,-0.7729110538209052,-0.6496439828988397,-0.053295200901977334,-0.47441746882666497,-0.8373959384609287,0.1974492485223268,0,0,0,0,-0.34248699650517284,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
R0341,0,0.05991892720641715,-0.15625140624657075,-0.053295200901977334,-0.29419275338318235,1.7657151638435595,-0.45021110486500077,0,0,0,0,0.02176674753048035,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
R0342,0,-0.032617737352174214,-0.28513763035165324,-0.06723028388243768,-0.2018825332779839,1.1495941928839177,-0.8819846737898859,0,0,0,0,-0.14859085854214132,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
R0343,0,-0.4027643955865397,-0.34958074240419457,1.5213691758900192,-0.06121934073672916,-1.00682920547483,2.0684680471968284,0,0,0,0,-0.2569661221008193,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
R0344,0,0.05991892720641715,-0.10993291945880672,-0.06723028388243768,-0.13594666177427073,-0.3136931131452325,-0.5941356278399625,0,0,0,0,-0.05919898200147244,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
R0345,0,0.8002122436751481,-0.4905500500191285,-0.3319968605111803,-0.43925167069135124,-0.8527989627349194,1.9965057857093478,0,0,0,0,-0.18326907533263329,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
R0346,0,-0.8654477183794965,0.6895644394430331,-0.06723028388243768,0.562973576165089,1.3652365327197924,0.4133360329847692,0,0,0,0,0.01109740910758139,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
R0347,0,-1.3281310411724534,-0.27305454684180175,0.07212054592216383,-0.11836376270661378,-1.00682920547483,0.12548698703484587,0,0,0,0,-0.18246695583148823,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
R0348,0,-0.3102277310279483,-0.08173905793581998,-0.2623214456088796,-0.11396803793969966,1.9043423823094798,-1.7455318116396559,0,0,0,0,-0.053164799058397126,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
R0349,0,1.3554322310266962,0.4096396714648071,0.33688712255090647,0.2640642920149226,1.0725790715139625,-0.30628658189003927,0,0,0,0,0.020329317227054784,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
R0350,0,-1.4206677057310448,0.27068421110151497,0.26721170764860575,0.09702675087218252,-0.19046891895330395,-1.3857205042022518,0,0,0,0,0.03736575578795935,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
R0351,0,-1.1430577120552707,1.4125356027824802,0.19056875125607528,1.3805783828111324,0.9801609258700159,0.2694115100098077,0,0,1,1,-0.012965769190239318,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
R0352,0,-1.975887693082593,-0.573117787336447,0.3577897470215965,-0.4040858725560376,0.3640399549103737,0.3413737714972886,0,0,0,0,-0.2929868804781826,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
R0353,0,-0.4027643955865397,-0.2227083655507539,2.3992794036590093,-0.13155093700735646,-0.48312638015913434,1.6366944782719437,0,0,0,0,-0.14094493517457213,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
R0354,0,1.1703589019095135,-0.37576075667553943,0.7061668215331003,-0.557936239398035,-1.0684413025707942,0.05352472554736497,0,0,0,0,0.09116594427215403,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
R0355,0,0.522602249999374,-0.16027910074985458,-0.2344512796479594,-0.17111245990958446,-0.976023156926848,-0.5221733663524817,0,0,0,0,-0.07338435240464466,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
R0356,0,-0.6803743892623138,-0.48853620276748655,0.19753629274630496,-0.496396092661236,1.4576546783637383,-0.16236205891507743,0,0,0,0,-0.13342715658389045,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
R0357,0,-1.235594376613862,-0.3012484083647886,-2.1783953554221505,-0.4040858725560376,0.918548828774052,-0.37824884337751985,0,0,0,0,-0.012311459981826518,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
R0358,0,-0.21769106646935696,-0.3374976588943431,-0.29715915306002993,-0.38650297348838075,1.6578939939256228,-0.01843753594011562,0,0,0,0,-0.06556663716022985,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
R0359,0,-0.49530106014513103,-0.4724254247543513,0.8942904417693125,-0.48760464312740764,-0.2520810160492685,-1.3857205042022518,0,0,0,0,-0.12201990807266411,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
R0360,0,-0.5878377247037224,-0.546937773065102,-0.004522410470367105,-0.43046022115752286,-0.8836050112829015,0.12548698703484587,0,0,0,0,-0.2506901341479762,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
R0361,0,0.15245559176500853,0.8023398855349804,0.6922317385526409,0.5365992275636037,1.5192667754597033,-0.30628658189003927,0,0,0,0,0.06565694775584086,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
R0362,0,-1.235594376613862,0.7117167592110942,-1.1332641318876389,0.457476181759148,0.6258913675682215,0.557260555959731,0,0,0,0,0.06394044437909308,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
R0363,0,1.1703589019095135,0.07131333318896543,0.3299195810606768,-0.13594666177427073,1.0109669744179979,0.1974492485223268,0,0,0,0,0.06846935162707833,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
R0364,0,0.8927489082337394,-0.2468745325704569,0.4414002449043576,-0.12275948747352806,-0.49852940443312505,-0.09039979742759652,0,0,0,0,-0.16225024206882582,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
R0365,0,-0.032617737352174214,0.20019955729404804,0.3856599129825172,0.1981284205112094,-1.0684413025707942,0.05352472554736497,0,0,0,0,-0.051534647544833036,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
R0366,0,0.9852855727923309,0.3774181154385365,-0.5619257296887731,0.40472748455617735,1.5192667754597033,-1.0259091967648475,0,0,0,0,-0.05490284125079742,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
R0367,0,-1.8833510285240016,0.053188707924188235,-0.38773719243302124,0.00032080600006989703,1.226609314253873,-0.23432432040255835,0,0,0,0,-0.0332327568957553,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
R0368,1,-0.9579843829380879,2.3026560880082063,-1.3074526691433908,1.8860867310062666,0.25621878499243644,-1.7455318116396559,0,0,1,1,0.0709409130960974,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
R0369,0,0.05991892720641715,-0.5187439115421153,0.051217921451473795,-0.3733157991876381,-0.19046891895330395,0.12548698703484587,0,0,0,0,-0.254463689377314,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
R0370,0,-0.49530106014513103,-0.1824314205179157,0.218438917216995,-0.4084815973229518,-0.8990080355568927,-0.5221733663524817,0,0,0,0,0.1156957232462551,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
